"Name","Population","Held by","source","More information","sourceLink","update","Lat","Lon"
"Dolyna","20,641","Ukraine","","","","27 February 2022 08h27 UTC","48.9703","24.0108"
"Donetsk","905,364","Donetsk PR","10","See War in Donbas","https://web.archive.org/web/20220227101155/https://www.reuters.com/world/europe/hope-fear-uncertainty-donetsk-streets-after-putin-move-2022-02-22/","27 February 2022 08h27 UTC","48.0089","37.8042"
"Drohobych","74,610","Ukraine","","","","27 February 2022 08h27 UTC","49.35","23.5"
"Dubno","37,257","Ukraine","","","","27 February 2022 08h27 UTC","50.3931","25.735"
"Haisyn","25,883","Ukraine","","","","27 February 2022 08h27 UTC","48.8094","29.3906"
"Hnivan","12,314","Ukraine","","","","27 February 2022 08h27 UTC","49.0833","28.35"
"Horlivka","241,106","Donetsk PR","","See War in Donbas","","27 February 2022 08h27 UTC","48.3336","38.0925"
"Horodnia","11,710","Russia","4","","https://web.archive.org/web/20220227101155/https://suspilne.media/210292-u-gorodni-ta-semenivci-fiksuut-rosijsku-vijskovu-tehniku/","27 February 2022 08h27 UTC","51.8833","31.5833"
"Ivankiv","10,563","Contested","21","See Battle of Ivankiv","https://web.archive.org/web/20220227101155/https://www.ukrinform.ua/rubric-ato/3412450-najzapeklisi-boi-tocatsa-poblizu-mista-ivankiv-na-kiivsini-arestovic.html","27 February 2022 08h27 UTC","50.9333","29.9"
"Ivano-Frankivsk","237,855","Ukraine","","","","27 February 2022 08h27 UTC","48.9228","24.7106"
"Izium","45,884","Ukraine","","","","27 February 2022 08h27 UTC","49.2238","37.2915"
"Izmail","70,731","Ukraine","","","","27 February 2022 08h27 UTC","45.35","28.8333"
"Kalynivka","18,695","Ukraine","","","","27 February 2022 08h27 UTC","49.4472","28.5231"
"Kalush","65,814","Ukraine","","","","27 February 2022 08h27 UTC","49.0442","24.3597"
"Kamianets-Podilskyi","97,908","Ukraine","","","","27 February 2022 08h27 UTC","48.6806","26.5806"
"Kamianka","11,146","Ukraine","","","","27 February 2022 08h27 UTC","49.0333","32.1"
"Kamianske","229,794","Ukraine","","","","27 February 2022 08h27 UTC","48.5076","34.6132"
"Kaniv","23,503","Ukraine","","","","27 February 2022 08h27 UTC","49.7447","31.4558"
"Kerch","149,566","Russia","8","See Annexation of Crimea by the Russian Federation","https://web.archive.org/web/20220227101155/https://www.politico.eu/article/crimea-peninsula-relation-russia-ukraine/","27 February 2022 08h27 UTC","45.3573","36.4683"
"Kharkiv","1,433,886","Contested","16","See Battle of Kharkiv (2022)Fighting was reported in the city center early on 27 February.[16]","https://web.archive.org/web/20220227101155/https://www.cnbc.com/2022/02/27/ukraine-holds-on-to-kyiv-as-dawn-breaks-as-us-and-europe-impose-massive-new-sanctions.html","27 February 2022 08h27 UTC","50","36.2292"
"Kherson","283,649","Contested","19","See Battle of Kherson","https://web.archive.org/web/20220227101155/https://www.ukrinform.net/rubric-ato/3412906-ukraine-loses-control-over-crossing-to-kherson.html","27 February 2022 08h27 UTC","46.6333","32.6"
"Khmelnytskyi","274,582","Ukraine","","","","27 February 2022 08h27 UTC","49.42","27"
"Khmilnyk","27,158","Ukraine","","","","27 February 2022 08h27 UTC","49.55","27.9667"
"Khrystynivka","10,068","Ukraine","","","","27 February 2022 08h27 UTC","48.8333","29.9667"
"Khust","28,206","Ukraine","","","","27 February 2022 08h27 UTC","48.1814","23.2978"
"Kyiv","2,962,180","Ukraine","32","See Kyiv Offensive (2022) and Battle of Kyiv (2022)","https://web.archive.org/web/20220227101155/https://thehill.com/policy/international/595961-kyiv-still-in-ukrainian-control-despite-russian-offensive","27 February 2022 08h27 UTC","50.45","30.5236"
"Kivertsi","13,917","Ukraine","","","","27 February 2022 08h27 UTC","50.8331","25.4614"
"Kolomyia","61,140","Ukraine","","","","27 February 2022 08h27 UTC","48.5167","25.0333"
"Konotop","84,787","Russia","34","See Battle of Konotop (2022)","https://web.archive.org/web/20220227101155/https://kyivindependent.com/uncategorized/russian-military-establish-road-checkpoints-on-kyiv-sumy-highway/","27 February 2022 08h27 UTC","51.2369","33.2027"
"Koriukivka","12,409","Contested","6","","https://web.archive.org/web/20220227101155/https://suspilne.media/210832-icnanskij-vijskkomat-sogodni-zranku-pereihav-do-priluk/","27 February 2022 08h27 UTC","51.7833","32.25"
"Korsun-Shevchenkivskyi","17,474","Ukraine","","","","27 February 2022 08h27 UTC","49.4261","31.2806"
"Kostopil","31,060","Ukraine","","","","27 February 2022 08h27 UTC","50.8833","26.4431"
"Kovel","67,991","Ukraine","","","","27 February 2022 08h27 UTC","51.2167","24.7167"
"Koziatyn","22,634","Ukraine","","","","27 February 2022 08h27 UTC","49.7167","28.8333"
"Kramatorsk","150,084","Ukraine","","See War in Donbas","","27 February 2022 08h27 UTC","48.7208","37.5556"
"Krasnyi Luch","79,764","Luhansk PR","25","See War in Donbas","https://web.archive.org/web/20220227101155/https://en.interfax.com.ua/news/general/342825.html","27 February 2022 08h27 UTC","48.1406","38.9367"
"Krasnohrad","20,013","Ukraine","","","","27 February 2022 08h27 UTC","49.373","35.4614"
"Kremenchuk","217,710","Ukraine","","","","27 February 2022 08h27 UTC","49.0775","33.4239"
"Kryvyi Rih","612,750","Ukraine","","","","27 February 2022 08h27 UTC","47.9086","33.3433"
"Krolevets","22,437","Ukraine","39","","https://web.archive.org/web/20220227101155/https://kyivindependent.com/uncategorized/russian-military-establish-road-checkpoints-on-kyiv-sumy-highway/","27 February 2022 08h27 UTC","51.5489","33.386"
"Kropyvnytskyi","222,695","Ukraine","","","","27 February 2022 08h27 UTC","48.5103","32.2667"
"Kupiansk","27,169","Ukraine","17","","https://web.archive.org/web/20220227101155/https://2day.kh.ua/ua/kharkow/pidirvani-mosty-ta-vybyti-vikna-shcho-vidbuvayetsya-u-kupyansku","27 February 2022 08h27 UTC","49.7064","37.6167"
"Ladyzhyn","22,593","Ukraine","","","","27 February 2022 08h27 UTC","48.6667","29.2167"
"Lebedyn","24,238","Ukraine","38","","https://web.archive.org/web/20220227101155/https://kyivindependent.com/uncategorized/russian-military-establish-road-checkpoints-on-kyiv-sumy-highway/","27 February 2022 08h27 UTC","50.5831","34.4823"
"Liubotyn","20,376","Ukraine","","","","27 February 2022 08h27 UTC","49.9489","35.9306"
"Lozova","54,026","Ukraine","","","","27 February 2022 08h27 UTC","48.8892","36.3161"
"Lubny","44,595","Ukraine","","","","27 February 2022 08h27 UTC","50.0186","32.9869"
"Luhansk","399,559","Luhansk PR","24","See War in Donbas","https://web.archive.org/web/20220227101155/https://www.dw.com/en/donetsk-and-luhansk-in-ukraine-a-creeping-process-of-occupation/a-60878068","27 February 2022 08h27 UTC","48.5833","39.3333"
"Lutsk","217,197","Ukraine","","","","27 February 2022 08h27 UTC","50.7478","25.3244"
"Lviv","717,486","Ukraine","29","Many diplomatic missions have temporarily relocated to Lviv from Kyiv.[30]","https://web.archive.org/web/20220227101155/https://www.cnn.com/europe/live-news/ukraine-russia-news-02-24-22-intl/h_21803c6f2041c343a9acda71e0db7455","27 February 2022 08h27 UTC","49.8419","24.0315"
"Makiivka","340,337","Donetsk PR","","See War in Donbas","","27 February 2022 08h27 UTC","48.0556","37.9611"
"Marhanets","45,718","Ukraine","","","","27 February 2022 08h27 UTC","47.648","34.6167"
"Mariupol","431,859","Contested","11","See Battle of Mariupol (2022)","https://web.archive.org/web/20220227101155/https://www.cnn.com/europe/live-news/ukraine-russia-news-02-25-22/h_622a8b21dd1cf52845090a96c9c6513b","27 February 2022 08h27 UTC","47.1306","37.5639"
"Markivka","5,586","Russia","28","","https://web.archive.org/web/20220227101155/https://ua.interfax.com.ua/news/general/802510.html","27 February 2022 08h27 UTC","49.521","39.5621"
"Melitopol","150,768","Russia","40","See Battle of Melitopol","https://web.archive.org/web/20220227101155/https://www.marca.com/en/lifestyle/world-news/2022/02/24/6216fca2ca4741a0458b4599.html","27 February 2022 08h27 UTC","46.8333","35.3667"
"Merefa","21,421","Ukraine","","","","27 February 2022 08h27 UTC","49.806","36.0503"
"Mykolaiv","476,101","Contested","31","See Battle of Mykolaiv","https://web.archive.org/web/20220227101155/https://vn.mk.ua/v-nikolaev-zahodili-rossijskie-tanki-chto-izvestno/","27 February 2022 08h27 UTC","46.9667","32"
"Mohyliv-Podilskyi","30,186","Ukraine","","","","27 February 2022 08h27 UTC","48.45","27.7833"
"Mukachevo","85,903","Ukraine","","","","27 February 2022 08h27 UTC","48.4493","22.7117"
"Nadvirna","22,545","Ukraine","","","","27 February 2022 08h27 UTC","48.6333","24.5833"
"Nikopol","107,464","Ukraine","","","","27 February 2022 08h27 UTC","47.5772","34.3575"
"Novhorod-Siverskyi","12,647","Russia","7","","https://web.archive.org/web/20220227101155/https://suspilne.media/210832-icnanskij-vijskkomat-sogodni-zranku-pereihav-do-priluk/","27 February 2022 08h27 UTC","51.9833","33.2667"
"Novoazovsk","11,104","Donetsk PR","","See War in Donbas","","27 February 2022 08h27 UTC","47.119","38.067"
"Novohrad-Volynskyi","55,463","Ukraine","","","","27 February 2022 08h27 UTC","50.5833","27.6333"
"Novomoskovsk","70,230","Ukraine","","","","27 February 2022 08h27 UTC","48.6328","35.2239"
"Novovolynsk","50,417","Ukraine","","","","27 February 2022 08h27 UTC","50.7333","24.1667"
"Ochakiv","13,927","Ukraine","","","","27 February 2022 08h27 UTC","46.6186","31.5392"
"Odessa","1,015,826","Ukraine","","","","27 February 2022 08h27 UTC","46.4825","30.7233"
"Oleksandriia","77,303","Ukraine","","","","27 February 2022 08h27 UTC","48.6633","33.0968"
"Oleshky","24,383","Russia","18","See Kherson offensive","https://web.archive.org/web/20220227101155/https://en.interfax.com.ua/news/general/801461.html","27 February 2022 08h27 UTC","46.6199","32.7073"
"Pavlohrad","103,073","Ukraine","","","","27 February 2022 08h27 UTC","48.52","35.87"
"Pechenihy","5,058","Contested","13","","/web/20220227101155/https://en.wikipedia.org/wiki/General_Staff_of_the_Ukrainian_Armed_Forces","27 February 2022 08h27 UTC","49.8647","36.9364"
"Pershotravensk","27,573","Ukraine","","","","27 February 2022 08h27 UTC","48.3464","36.4044"
"Pervomaiskyi","28,986","Ukraine","","","","27 February 2022 08h27 UTC","49.3869","36.2142"
"Piatykhatky","18,457","Ukraine","","","","27 February 2022 08h27 UTC","48.4126","33.7034"
"Pidhorodne","19,336","Ukraine","","","","27 February 2022 08h27 UTC","48.5737","35.0966"
"Pivdenne","7,394","Ukraine","","","","27 February 2022 08h27 UTC","49.8849","36.0687"
"Podilsk","39,662","Ukraine","","","","27 February 2022 08h27 UTC","47.7419","29.535"
"Pokrov","38,111","Ukraine","","","","27 February 2022 08h27 UTC","47.6632","34.0811"
"Poltava","283,402","Ukraine","","","","27 February 2022 08h27 UTC","49.5744","34.5686"
"Rakhiv","15,596","Ukraine","","","","27 February 2022 08h27 UTC","48.05","24.2167"
"Rivne","245,289","Ukraine","","","","27 February 2022 08h27 UTC","50.6197","26.2514"
"Romny","38,305","Ukraine","37","","https://web.archive.org/web/20220227101155/https://kyivindependent.com/uncategorized/russian-military-establish-road-checkpoints-on-kyiv-sumy-highway/","27 February 2022 08h27 UTC","50.7428","33.4879"
"Rozhyshche","12,584","Ukraine","","","","27 February 2022 08h27 UTC","50.9131","25.27"
"Sambir","34,444","Ukraine","","","","27 February 2022 08h27 UTC","49.5167","23.2"
"Semenivka","7,952","Russia","5","","https://web.archive.org/web/20220227101155/https://suspilne.media/210292-u-gorodni-ta-semenivci-fiksuut-rosijsku-vijskovu-tehniku/","27 February 2022 08h27 UTC","52.1772","32.5797"
"Sevastopol","509,992","Russia","8","See Annexation of Crimea by the Russian Federation","https://web.archive.org/web/20220227101155/https://www.politico.eu/article/crimea-peninsula-relation-russia-ukraine/","27 February 2022 08h27 UTC","44.6","33.5333"
"Shostka","73,197","Ukraine","36","","https://web.archive.org/web/20220227101155/https://kyivindependent.com/uncategorized/russian-military-establish-road-checkpoints-on-kyiv-sumy-highway/","27 February 2022 08h27 UTC","51.8657","33.4766"
"Shpola","16,573","Ukraine","","","","27 February 2022 08h27 UTC","48.9969","31.4022"
"Simferopol","332,317","Russia","8","See Annexation of Crimea by the Russian Federation","https://web.archive.org/web/20220227101155/https://www.politico.eu/article/crimea-peninsula-relation-russia-ukraine/","27 February 2022 08h27 UTC","44.9484","34.1"
"Synelnykove","30,021","Ukraine","","","","27 February 2022 08h27 UTC","48.3178","35.5119"
"Sloviansk","106,972","Ukraine","","See War in Donbas","","27 February 2022 08h27 UTC","48.87","37.625"
"Smila","66,475","Ukraine","","","","27 February 2022 08h27 UTC","49.2167","31.8667"
"Snovsk","12,315","Contested","2","","https://web.archive.org/web/20220227101155/https://www.unian.ua/war/u-snovsku-ukrajinci-zahopili-i-spalili-rosiyskiy-tank-yakiy-zagluh-na-ob-jizniy-video-novini-donbasu-11716765.html","27 February 2022 08h27 UTC","51.8167","31.95"
"Sosnytsia","6,708","Contested","3","","https://web.archive.org/web/20220227101155/https://suspilne.media/210739-drugij-den-zbrojnogo-napadu-cernigivsina-tekstova-translacia/","27 February 2022 08h27 UTC","51.5222","32.5017"
"Stanytsia Luhanska","12,505","Russia","28","","https://web.archive.org/web/20220227101155/https://ua.interfax.com.ua/news/general/802510.html","27 February 2022 08h27 UTC","48.6667","39.4667"
"Starobilsk","16,267","Contested","26","See Battle of Starobilsk","https://web.archive.org/web/20220227101155/https://www.unian.ua/war/syevyerodoneck-lisichansk-ta-rubizhne-pid-kontrolem-ukrajini-luganska-oda-novini-donbasu-11718511.html","27 February 2022 08h27 UTC","49.2667","38.9167"
"Storozhynets","14,138","Ukraine","","","","27 February 2022 08h27 UTC","48.1548","25.7101"
"Sumy","259,660","Ukraine","33","See Battle of Sumy","https://web.archive.org/web/20220227101155/https://24tv.ua/vorog-vidstupiv-sumah-bilya-kadetskogo-korpusu-zakinchivsya-peremozhniy_n1877934","27 February 2022 08h27 UTC","50.9068","34.7992"
"Svaliava","17,124","Ukraine","","","","27 February 2022 08h27 UTC","48.5472","22.9861"
"Svitlovodsk","43,931","Ukraine","","","","27 February 2022 08h27 UTC","49.0833","33.25"
"Talne","13,012","Ukraine","","","","27 February 2022 08h27 UTC","48.8863","30.7027"
"Ternivka","29,226","Ukraine","","","","27 February 2022 08h27 UTC","48.5231","36.0826"
"Ternopil","225,238","Ukraine","","","","27 February 2022 08h27 UTC","49.5667","25.6"
"Truskavets","28,474","Ukraine","","","","27 February 2022 08h27 UTC","49.2806","23.505"
"Tulchyn","14,668","Ukraine","","","","27 February 2022 08h27 UTC","48.6744","28.8497"
"Uman","100,135","Ukraine","","","","27 February 2022 08h27 UTC","48.75","30.2167"
"Uzhhorod","115,542","Ukraine","","","","27 February 2022 08h27 UTC","48.6239","22.295"
"Valky","8,721","Ukraine","","","","27 February 2022 08h27 UTC","49.8386","35.6217"
"Vasylkiv","37,310","Ukraine","23","","https://web.archive.org/web/20220227101155/https://kyivindependent.com/uncategorized/ukraine-repels-russian-forces-in-vasylkiv-near-kyiv/","27 February 2022 08h27 UTC","50.1775","30.3217"
"Vatutine","16,096","Ukraine","","","","27 February 2022 08h27 UTC","49.0167","31.0667"
"Verkhnodniprovsk","16,976","Ukraine","","","","27 February 2022 08h27 UTC","48.6561","34.3283"
"Vilnohirsk","22,458","Ukraine","","","","27 February 2022 08h27 UTC","48.4824","34.0189"
"Vinnytsia","370,601","Ukraine","","","","27 February 2022 08h27 UTC","49.2372","28.4672"
"Vynohradiv","25,442","Ukraine","","","","27 February 2022 08h27 UTC","48.1397","23.0331"
"Vyshhorod","22,933","Contested","22","See Kyiv Offensive (2022)","https://web.archive.org/web/20220227101155/https://nv.ua/ukraine/events/nastuplenie-na-kiev-okkupantov-ostanovili-na-rubezhe-borodyanka-bucha-vyshgorod-novosti-ukrainy-50220420.html?utm_content=set_lang","27 February 2022 08h27 UTC","50.5833","30.5"
"Volodymyr","38,070","Ukraine","","","","27 February 2022 08h27 UTC","50.8482","24.3257"
"Vovchansk","17,747","Russia","14","","https://web.archive.org/web/20220227101155/https://t.me/suspilnekharkiv/7862","27 February 2022 08h27 UTC","50.2881","36.9461"
"Voznesensk","34,050","Ukraine","","","","27 February 2022 08h27 UTC","47.5725","31.3119"
"Yalta","76,746","Russia","8","See Annexation of Crimea by the Russian Federation","https://web.archive.org/web/20220227101155/https://www.politico.eu/article/crimea-peninsula-relation-russia-ukraine/","27 February 2022 08h27 UTC","44.4994","34.1553"
"Yenakiieve","77,053","Donetsk PR","12","See War in Donbas","https://web.archive.org/web/20220227101155/https://www.kyivpost.com/article/content/war-against-ukraine/no-longer-at-the-war-front-depressed-yenakiyeve-waits-for-recovery-under-russian-occupation-391901.html","27 February 2022 08h27 UTC","48.2311","38.2053"
